Prix,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Puissance fiscale,Nombre de portes,Origine,Première main,État,equip_Jantes aluminium,equip_Caméra de recul,equip_ESP,equip_Régulateur de vitesse,equip_CD/MP3/Bluetooth,equip_Vitres électriques,equip_Aucun,equip_Radar de recul,equip_Ordinateur de bord,equip_Système de navigation/GPS,equip_ABS,equip_Limiteur de vitesse,equip_Airbags,equip_Verrouillage centralisé à distance,equip_Climatisation,equip_Sièges cuir,equip_Toit ouvrant,Carburant_encoded,Origine_Dédouanée,Origine_Importée neuve,Origine_Inconnue,Origine_Pas encore dédouanée,Origine_WW au Maroc,État_encoded
207000,2019,1,Diesel,135000,Citroen,C5,8.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
70000,2009,0,Diesel,225000,Dacia,Logan,5.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
240000,2023,0,Diesel,37500,Opel,Autres,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
57000,2006,0,Diesel,225000,Renault,Laguna,7.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
215000,2022,0,Diesel,52500,Seat,Autres,6.0,5,WW au Maroc,1,Très bon,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
37000,2002,0,Diesel,195000,Fiat,Punto,8.0,5,Dédouanée,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,1
105000,2016,1,Diesel,225000,Hyundai,Accent,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
235000,2024,1,Diesel,2500,Fiat,Tipo,6.0,5,WW au Maroc,1,Neuf,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
48000,2007,0,Diesel,62500,Kia,Autres,8.0,5,Inconnue,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,1
185000,2019,0,Diesel,115000,Ford,Focus,6.0,5,Dédouanée,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
108000,2008,0,Diesel,375000,Volkswagen,Caddy,8.0,5,Dédouanée,0,Très bon,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
167000,2019,0,Diesel,72500,Dacia,Duster,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
31000,2000,0,Essence,155000,Volkswagen,Autres,8.0,5,Dédouanée,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,1
138000,2015,1,Diesel,135000,Hyundai,Autres,7.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
115000,2010,1,Diesel,145000,Volkswagen,Touareg,10.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
200000,2021,1,Essence,12500,Autres,Autres,9.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
110000,2016,0,Diesel,52500,Dacia,Autres,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
210000,2019,0,Diesel,97500,Peugeot,3008,8.0,5,WW au Maroc,0,Neuf,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
150000,2018,0,Diesel,135000,Dacia,Duster,6.0,5,WW au Maroc,1,Très bon,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
145000,2010,0,Diesel,325000,Volkswagen,Tiguan,8.0,5,Dédouanée,0,Très bon,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
170000,2018,0,Diesel,155000,Skoda,Octavia,7.0,5,WW au Maroc,1,Très bon,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
168000,2016,0,Diesel,135000,Ford,Kuga,8.0,5,WW au Maroc,0,Très bon,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
35000,2000,0,Essence,225000,Toyota,Autres,6.0,5,Dédouanée,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,1
185000,2021,0,Diesel,87500,Hyundai,i30,6.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
40000,2012,0,Diesel,2500,Dacia,Sandero,6.0,5,WW au Maroc,1,Moyen,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
40000,2000,0,Essence,47500,Renault,Autres,4.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
52000,2006,0,Diesel,375000,Renault,Clio,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
105000,2010,0,Diesel,185000,BMW,Série 1,8.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
52000,2010,0,Essence,72500,Dacia,Sandero,8.0,5,WW au Maroc,0,Très bon,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
298000,2023,1,Diesel,32500,Audi,A3,8.0,5,WW au Maroc,1,Neuf,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
95000,2009,0,Diesel,155000,Hyundai,Santa Fe,9.0,5,WW au Maroc,0,Très bon,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
220000,2022,1,Essence,92500,Toyota,Corolla,6.0,5,WW au Maroc,0,Très bon,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
160000,2022,1,Diesel,27500,Hyundai,Accent,6.0,5,WW au Maroc,1,Très bon,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
65000,2003,0,Diesel,275000,Renault,Megane,6.0,5,WW au Maroc,0,Moyen,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
39000,2000,1,Essence,27500,Mercedes-Benz,Autres,11.0,3,Dédouanée,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,2
86000,2018,0,Diesel,155000,Fiat,Doblo,7.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
33000,2000,0,Diesel,2500,Volkswagen,Passat,8.0,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
116000,2019,0,Diesel,185000,Renault,Clio,6.0,5,WW au Maroc,0,Très bon,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
176000,2020,1,Diesel,105000,Renault,Megane,6.0,5,WW au Maroc,1,Très bon,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
139000,2022,0,Diesel,87500,Citroen,C3,6.0,5,WW au Maroc,0,Très bon,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
132000,2018,0,Diesel,155000,Renault,Kangoo,7.0,5,WW au Maroc,1,Très bon,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
75000,2011,0,Essence,115000,Volkswagen,Polo,7.0,5,WW au Maroc,0,Moyen,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,1
110000,2008,0,Diesel,225000,Volkswagen,Passat,8.0,5,Dédouanée,0,Moyen,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,1
100000,2012,0,Diesel,195000,Volvo,XC60,8.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
225000,2020,0,Diesel,57500,Nissan,Qashqai,6.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
249998,2023,1,Diesel,17500,Dacia,Duster,6.0,5,WW au Maroc,1,Très bon,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
205000,2014,1,Diesel,165000,Audi,A6,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
220000,2020,1,Diesel,92500,Volkswagen,Jetta,9.0,5,WW au Maroc,1,Très bon,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
95000,2017,0,Essence,37500,Kia,Picanto,6.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,1.0,0.0,0.0,2
170000,2014,0,Diesel,155000,Volkswagen,Tiguan,8.0,5,WW au Maroc,1,Très bon,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
148000,2020,1,Diesel,155000,Dacia,Duster,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
160000,2012,1,Diesel,185000,Mercedes-Benz,Classe A,8.0,5,Dédouanée,0,Très bon,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
63000,2005,0,Diesel,275000,Renault,Megane,7.0,5,Inconnue,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,1
74000,2007,0,Diesel,275000,Ford,Focus,7.0,5,WW au Maroc,0,Très bon,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
105000,2013,0,Diesel,175000,Dacia,Duster,6.0,5,WW au Maroc,1,Très bon,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
38000,2000,0,Diesel,225000,Peugeot,Autres,7.0,5,Dédouanée,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,1
82000,2016,0,Diesel,225000,Dacia,Logan,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
175000,2014,1,Diesel,275000,Mercedes-Benz,220,8.0,5,Dédouanée,1,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
250000,2015,0,Diesel,165000,Audi,Q3,8.0,5,Importée neuve,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,1.0,0.0,0.0,0.0,2
65000,2015,0,Diesel,7500,Fiat,Doblo,7.0,5,WW au Maroc,0,Très bon,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
280000,2024,1,Essence,17500,Opel,Autres,7.0,5,WW au Maroc,1,Neuf,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,3
75000,2020,0,Essence,72500,Autres,Autres,6.0,3,WW au Maroc,1,Très bon,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
28000,2000,0,Diesel,32500,Peugeot,205,7.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
120000,2020,0,Diesel,92500,Fiat,Tipo,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
198000,2019,1,Diesel,82500,Volkswagen,Autres,8.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
75000,2006,0,Essence,225000,Mercedes-Benz,Classe C,10.0,5,Importée neuve,0,Très bon,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.18709133094283906,0.0,1.0,0.0,0.0,0.0,2
180000,2018,0,Diesel,125000,Opel,Astra,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
325000,2022,1,Diesel,47500,Hyundai,Tucson,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
70000,2005,0,Diesel,37500,Volkswagen,Autres,8.0,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
119000,2013,1,Diesel,195000,Skoda,Octavia,8.0,5,WW au Maroc,0,Moyen,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
70000,2010,0,Essence,195000,Ford,Fiesta,7.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
175000,2017,0,Diesel,87500,Volkswagen,Caddy,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
168000,2022,0,Diesel,37500,Peugeot,208,6.0,5,WW au Maroc,0,Très bon,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
162000,2021,0,Diesel,72500,Renault,Clio,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
180000,2022,1,Hybride,72500,Toyota,Yaris,9.0,5,WW au Maroc,1,Très bon,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0.011143921816775645,0.0,0.0,0.0,0.0,1.0,2
269000,2020,1,Diesel,77500,Volkswagen,Tiguan,8.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
133000,2022,1,Essence,82500,Fiat,500,7.0,3,WW au Maroc,1,Très bon,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
270000,2023,1,Diesel,47500,Skoda,Octavia,8.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
128000,2008,0,Diesel,225000,Volkswagen,Touran,8.0,5,Dédouanée,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
42000,2004,0,Essence,195000,Citroen,C3,6.0,5,WW au Maroc,0,Moyen,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,1
345000,2021,1,Diesel,52500,Mercedes-Benz,Classe C,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
110000,2010,0,Diesel,225000,Ford,Kuga,8.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
47000,2004,0,Diesel,32500,Hyundai,Accent,6.0,5,Dédouanée,0,Très bon,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
295000,2007,0,Diesel,225000,Mitsubishi,Autres,9.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
78000,2012,0,Diesel,225000,Peugeot,207,6.0,5,WW au Maroc,0,Très bon,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
53000,2002,0,Diesel,275000,Peugeot,Partner,7.0,5,WW au Maroc,0,Très bon,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
183000,2014,1,Diesel,185000,Land Rover,Range Rover Evoque,9.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
160000,2016,1,Diesel,185000,Ford,Autres,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
270000,2023,0,Diesel,52500,Fiat,Autres,8.0,3,WW au Maroc,1,Très bon,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
80000,2018,0,Essence,105000,Fiat,Autres,7.0,5,WW au Maroc,0,Très bon,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
125000,2017,0,Diesel,67500,Dacia,Sandero,6.0,5,WW au Maroc,1,Très bon,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
299000,2019,1,Diesel,185000,BMW,Série 5,8.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
97000,2010,0,Diesel,225000,Ford,Focus,7.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
12000,2000,0,Diesel,97500,Fiat,Palio,5.0,5,Dédouanée,1,Moyen,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,1
130000,2007,1,Diesel,225000,Audi,A3,8.0,5,Dédouanée,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
133000,2018,0,Diesel,155000,Renault,Kangoo,6.0,5,WW au Maroc,1,Moyen,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
75000,2012,0,Diesel,275000,Renault,Kangoo,7.0,3,WW au Maroc,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
180000,2020,0,Diesel,87500,Renault,Megane,6.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
26000,2002,0,Essence,225000,Fiat,Uno,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
178000,2023,0,Diesel,52500,Dacia,Sandero,6.0,5,WW au Maroc,1,Très bon,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
275000,2017,1,Diesel,225000,Volkswagen,Tiguan,8.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
75000,2013,0,Diesel,32500,Renault,Kangoo,7.0,5,Inconnue,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
40000,2000,0,Diesel,7500,Renault,19,7.0,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
154000,2018,0,Diesel,195000,Volkswagen,Caddy,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
100000,2018,0,Diesel,165000,Dacia,Dokker,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
60000,2010,0,Diesel,7500,Autres,Autres,8.0,5,Dédouanée,0,Très bon,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
93000,2018,0,Diesel,125000,Dacia,Sandero,6.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
227000,2021,1,Hybride,77500,Toyota,C-HR,10.0,5,WW au Maroc,0,Très bon,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0.011143921816775645,0.0,0.0,0.0,0.0,1.0,2
172000,2015,1,Diesel,225000,Volkswagen,Tiguan,8.0,5,Dédouanée,0,Très bon,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
87000,2007,0,Diesel,325000,Volkswagen,Caddy,8.0,5,Dédouanée,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
30000,2003,0,Essence,275000,Kia,Autres,7.0,5,Dédouanée,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,1
105000,2010,0,Diesel,7500,Dacia,Duster,6.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
95000,2010,0,Diesel,225000,Peugeot,308,6.0,5,WW au Maroc,0,Moyen,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
125000,2008,0,Diesel,325000,Mercedes-Benz,Classe C,9.0,5,Dédouanée,0,Très bon,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
91000,2012,0,Diesel,225000,Autres,Autres,9.0,5,WW au Maroc,0,Très bon,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
163000,2023,0,Diesel,37500,Renault,Express,6.0,5,WW au Maroc,0,Très bon,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
68000,2013,0,Essence,62500,Renault,Clio,6.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.18709133094283906,0.0,0.0,1.0,0.0,0.0,2
62000,2013,0,Essence,12500,Chevrolet,Autres,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
105000,2013,0,Diesel,27500,Hyundai,i30,7.0,5,Dédouanée,0,Très bon,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
273000,2021,1,Diesel,87500,Hyundai,Tucson,7.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
45000,2002,0,Essence,175000,Citroen,C3,6.0,5,WW au Maroc,0,Très bon,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
35000,2003,0,Essence,325000,Fiat,Palio,7.0,5,WW au Maroc,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,1
